file_name,QuestionText,answer
"Rain and Thunder.wav","is there rain?",YES
"gas cooker.wav","Does something ignite?",YES
"gas cooker.wav","Does this sound safe for children?",YES
"gas cooker.wav","Is there a dog barking?",NO
"gas cooker.wav","Is this outside?",YES
"20061205.washing.machine.filling.wav","are there a waterfall?",YES
"20061205.washing.machine.filling.wav","is the water loud?",YES
"20061205.washing.machine.filling.wav","Is this an animal?",NO
"20061205.washing.machine.filling.wav","Is this water?",YES
"FISCHER_ZOE-2016_2017_forest-walk.wav","Is a cow present?",NO
"FISCHER_ZOE-2016_2017_forest-walk.wav","Is someone messing with paper?",NO
"FISCHER_ZOE-2016_2017_forest-walk.wav","Is there a person around?",YES
"FISCHER_ZOE-2016_2017_forest-walk.wav","Is this inside?",NO
"INT Bedroom tone 4 with bird.wav","Are people laughing?",NO
"INT Bedroom tone 4 with bird.wav","Is that a bird chirping?",YES
"INT Bedroom tone 4 with bird.wav","Is that a sound of a dog?",NO
"INT Bedroom tone 4 with bird.wav","Is the sound coming from the outdoors?",YES
"Rain Loop with Low-Cut Filter.wav","Is it a man-made sound?",NO
"Rain Loop with Low-Cut Filter.wav","Is it outdoors?",YES
"Rain Loop with Low-Cut Filter.wav","Is there a storm?",YES
"Rain Loop with Low-Cut Filter.wav","Is there a tornado warning blaring?",NO
"Suburban thunder 01 130620_00.wav","Is there chirping?",YES
"Suburban thunder 01 130620_00.wav","Is there running?",NO
"Suburban thunder 01 130620_00.wav","Is this a sound that occurs naturally without human intervention?",YES
"Suburban thunder 01 130620_00.wav","Is this sound usually heard indoors?",NO
"SFX- Lavadora Vieja - Hector Bakero.wav","Could this be the sound of a washing machine?",YES
"SFX- Lavadora Vieja - Hector Bakero.wav","Is the sound coming from an animal?",YES
"SFX- Lavadora Vieja - Hector Bakero.wav","Is the sound of a siren heard?",NO
"SFX- Lavadora Vieja - Hector Bakero.wav","Is the sound repetitive and constant?",YES
"Dawn_chorus_5AM.wav","Are any animals growling?",NO
"Dawn_chorus_5AM.wav","Is more than one animal making noise?",YES
"Dawn_chorus_5AM.wav","Is there a lion?",NO
"Dawn_chorus_5AM.wav","Is this in a jungle?",YES
"dripping taps.wav","Does the man close the door?",NO
"dripping taps.wav","Is a child giggling?",NO
"dripping taps.wav","Is it drizzling?",NO
"dripping taps.wav","Is something burning?",NO
"Scribble_long_strokes.wav","Does this sound have an uneven rhythm?",YES
"Scribble_long_strokes.wav","Is someone polishing a surface with sand paper ?",YES
"Scribble_long_strokes.wav","Is there a door being shut ?",NO
"Scribble_long_strokes.wav","Is this sound made by a liquid?",NO
"Julian&#39;s Door - open and close, hinge only.wav","does it sound like the hinge is in need of maintenance?",YES
"Julian&#39;s Door - open and close, hinge only.wav","Does the creaking occur multiple times?",YES
"Julian&#39;s Door - open and close, hinge only.wav","is someone opening and closing a window?",YES
"Julian&#39;s Door - open and close, hinge only.wav","Is the hinge is likely very new?",NO
"Water Pour.wav","Are people shouting in the background ?",YES
"Water Pour.wav","Is the liquid in a teaspoon?",YES
"Water Pour.wav","Is the water from the open tap running continuously ?",YES
"Water Pour.wav","Is this near a liquid?",YES
"BOILING WATER COOKING.wav","Does a door slam shut?",NO
"BOILING WATER COOKING.wav","Is anyone talking?",NO
"BOILING WATER COOKING.wav","Is the noise steady?",YES
"BOILING WATER COOKING.wav","Is the wind powerful?",YES
"Pencil 1.wav","Is someone pouring chips into a bowl?",NO
"Pencil 1.wav","Is there a consistent rhythm to the noise?",YES
"Pencil 1.wav","Is there more than one noise that can be heard?",YES
"Pencil 1.wav","Is there tapping?",YES
"wind-up.wav","Did the wind-up toy fail to work?",NO
"wind-up.wav","Is the tension of the object released in the middle of the sound?",YES
"wind-up.wav","Is the toy electronic?",YES
"wind-up.wav","Was something being wind-up?",YES
"Puzzle Pieces Foley Mvmt Wood Slide Up Down 01.wav","Does someone blow a whistle?",YES
"Puzzle Pieces Foley Mvmt Wood Slide Up Down 01.wav","is someone talking?",NO
"Puzzle Pieces Foley Mvmt Wood Slide Up Down 01.wav","Is the tapping heard multiple times?",YES
"Puzzle Pieces Foley Mvmt Wood Slide Up Down 01.wav","is there a light tapping?",YES
"Footsteps_Sneakers_Wet Sidewalk-01.R.wav","Can barking be heard?",NO
"Footsteps_Sneakers_Wet Sidewalk-01.R.wav","Is it soft?",NO
"Footsteps_Sneakers_Wet Sidewalk-01.R.wav","Is the sound consistent?",YES
"Footsteps_Sneakers_Wet Sidewalk-01.R.wav","Is there a voice?",NO
"cannons from Kronborg castle.wav","are people screaming?",NO
"cannons from Kronborg castle.wav","Are the people at an indoor location?",YES
"cannons from Kronborg castle.wav","Are there more than 2 people?",YES
"cannons from Kronborg castle.wav","does something get hit?",YES
"footsteps 3.wav","Does the sound get faster?",YES
"footsteps 3.wav","Is it screeching?",NO
"footsteps 3.wav","Is the sound come at multiple speeds?",YES
"footsteps 3.wav","Is there a doorbell?",NO
"august_rain-007.wav","Are the raindrops small?",YES
"august_rain-007.wav","Are the raindrops splashing in the ocean?",NO
"august_rain-007.wav","Are there any signs that it is a pleasant sunny day?",YES
"august_rain-007.wav","Can thunder be heard?",YES
"Metal_Workshop_2.wav","Are people talking?",NO
"Metal_Workshop_2.wav","are the objects colliding light sounding?",YES
"Metal_Workshop_2.wav","are there multiple instances of things colliding with surfaces of some kind?",YES
"Metal_Workshop_2.wav","Is there a subway moving in the background?",NO
"RainGutter.wav","Can people be heard fighting?",NO
"RainGutter.wav","Is someone moving?",YES
"RainGutter.wav","Is the person talking?",NO
"RainGutter.wav","Is there a repeated ticking noise?",YES
"Lakeside.wav","Are the birds loud?",YES
"Lakeside.wav","Is there a cat?",NO
"Lakeside.wav","Is this in nature?",YES
"Lakeside.wav","Is this in the city?",NO
"OCELLS MIRADOR .wav","Are they waiting in the forest?",YES
"OCELLS MIRADOR .wav","Is a person sniffing?",YES
"OCELLS MIRADOR .wav","Is the person singing?",YES
"OCELLS MIRADOR .wav","Is there a motor running?",YES
"MISC_Police_Siren_Int_Onboard_003.wav","Are these car racing?",YES
"MISC_Police_Siren_Int_Onboard_003.wav","does a switch of some kind get hit at the end?",YES
"MISC_Police_Siren_Int_Onboard_003.wav","is the car engine the only thing making noise?",NO
"MISC_Police_Siren_Int_Onboard_003.wav","Is the car in a hurry?",YES
"Thorndale train stop underneath.wav","Is it raining in the area?",NO
"Thorndale train stop underneath.wav","Is the train slowing down?",YES
"Thorndale train stop underneath.wav","Is there a crowd in the background?",YES
"Thorndale train stop underneath.wav","Is there silence in the background after train goes by?",YES
"2 crickets chirping during a summer evening in the city (with traffic noise).wav","Are dogs fighting?",NO
"2 crickets chirping during a summer evening in the city (with traffic noise).wav","Is there a motor vehicle in the background?",YES
"2 crickets chirping during a summer evening in the city (with traffic noise).wav","Is this a lion?",NO
"2 crickets chirping during a summer evening in the city (with traffic noise).wav","Is this in nature?",NO
"trenecito_maqueta.wav","are the people talking softly?",YES
"trenecito_maqueta.wav","Does the repetitive sound slow down at the end?",YES
"trenecito_maqueta.wav","Is a helicopter flying overhead?",YES
"trenecito_maqueta.wav","is the man all alone?",NO
"DIDGERIDOO 05.wav","Does the Didgeridoo play constantly as time goes on?",YES
"DIDGERIDOO 05.wav","is the instrument guitar?",NO
"DIDGERIDOO 05.wav","is the music loud?",YES
"DIDGERIDOO 05.wav","Is there anyone singing?",YES
"Coyote -crickets &amp; dogs in a pine forest mid night .wav","Are there animals around ?",YES
"Coyote -crickets &amp; dogs in a pine forest mid night .wav","Is someone using a chiansaw ?",YES
"Coyote -crickets &amp; dogs in a pine forest mid night .wav","Is this a noise one might hear at night?",YES
"Coyote -crickets &amp; dogs in a pine forest mid night .wav","Is this a noise typically made by humans?",YES
"traffic_light_night.wav","Does the driving say something about the clicking?",YES
"traffic_light_night.wav","Is a clock ticking ?",YES
"traffic_light_night.wav","Is a fruit blender machine running ?",YES
"traffic_light_night.wav","Is the clicking constant?",YES
"kricket 1.wav","Does a loud car drive by?",YES
"kricket 1.wav","Does more than one car honk its horn?",NO
"kricket 1.wav","Is a vehicle involved?",YES
"kricket 1.wav","Is the engine being started?",NO
"walking slowly on wooden floor 1.wav","Are dogs winning?",NO
"walking slowly on wooden floor 1.wav","is someone bathing?",NO
"walking slowly on wooden floor 1.wav","Is someone walking around?",NO
"walking slowly on wooden floor 1.wav","is there a creaking noise?",YES
"alien glass birds.wav","Are children singing?",NO
"alien glass birds.wav","Is this sound made by an electronic device?",YES
"alien glass birds.wav","Is this sound something that is typically heard every day?",YES
"alien glass birds.wav","Is this sound unnatural?",YES
"Oven 01.wav","Is this a airplane?",YES
"Oven 01.wav","Is this a machine?",YES
"Oven 01.wav","Is this a pig squealing?",NO
"Oven 01.wav","Is this sound outside?",YES
"chemical_wood.wav","Are multiple solid objects touching?",YES
"chemical_wood.wav","Does this sound involve an object coming into contact with another object?",YES
"chemical_wood.wav","Is a motor running?",YES
"chemical_wood.wav","Is this a sound that occurs without any human involvement?",YES
"Footsteps outside - Including ambience.wav","Are there seagulls?",YES
"Footsteps outside - Including ambience.wav","Can people be heard talking?",YES
"Footsteps outside - Including ambience.wav","Is anyone swearing?",YES
"Footsteps outside - Including ambience.wav","Is there any music?",NO
"Maas 03 100215.wav","Are birds singing?",NO
"Maas 03 100215.wav","Is the noise coming from some liquid?",YES
"Maas 03 100215.wav","Is the water obstructed by objects?",YES
"Maas 03 100215.wav","Is water flowing?",YES
"Long Fuzz.wav","Does this sound stop and start repeatedly?",YES
"Long Fuzz.wav","Is the noise centered around the same pitch?",YES
"Long Fuzz.wav","Is the noise consistent, with no fading in and out?",YES
"Long Fuzz.wav","Is this a mechanical object?",YES
"Spanish pinball machine in bar.wav","Are there animals around?",NO
"Spanish pinball machine in bar.wav","Are there farm animals making noise?",NO
"Spanish pinball machine in bar.wav","Are there multiple people talking?",YES
"Spanish pinball machine in bar.wav","Are there people talking?",YES
"20091225.rain.01.wav","Is a person speaking?",YES
"20091225.rain.01.wav","Is there a water fountain ?",NO
"20091225.rain.01.wav","Is this in an office environment ?",NO
"20091225.rain.01.wav","Is this rain?",YES
"market3.wav","Are people speaking?",YES
"market3.wav","are the people cheering?",YES
"market3.wav","is more than one voice speaking?",YES
"market3.wav","Is someone yelling?",YES
"nxSample018.wav","Is it a chainsaw?",NO
"nxSample018.wav","Is it a thunderstorm?",YES
"nxSample018.wav","Is it raining continuously ?",YES
"nxSample018.wav","Is there a sound of a locomotive engine ?",YES
"CountrySideSummerEvening.wav","Are there any ducks quacking?",NO
"CountrySideSummerEvening.wav","Are there birds chirping in the background?",YES
"CountrySideSummerEvening.wav","Is the dog barking out loud?",YES
"CountrySideSummerEvening.wav","Is the dog running nearer while barking?",NO
"2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav","Are there any loud vehicles?",NO
"2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav","Are there humans?",YES
"2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav","Is only one person talking?",NO
"2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav","Is this a crowded area?",YES
"Wind moderate strong JPN.wav","Are fighter jets flying in the sky ?",YES
"Wind moderate strong JPN.wav","Does the sound speed up and slow down?",YES
"Wind moderate strong JPN.wav","Does this sound involve two solid objects banging together?",NO
"Wind moderate strong JPN.wav","Is there a glass breaking noise ?",YES
"Train_slow_on_cl_yard.wav","Is someone chewing on something crunchy?",NO
"Train_slow_on_cl_yard.wav","Is there glass shattering?",YES
"Train_slow_on_cl_yard.wav","Is this happening in an outside area?",YES
"Train_slow_on_cl_yard.wav","Is trash being compacted?",YES
"Blackcap.wav","Are there people laughing?",NO
"Blackcap.wav","Does the birdsong continue as time goes on?",YES
"Blackcap.wav","Is only one bird making noise?",NO
"Blackcap.wav","Is there more than one bird making noise?",YES
"shufflingdirt.L.wav","Are cars passing?",NO
"shufflingdirt.L.wav","Are people talking?",NO
"shufflingdirt.L.wav","Can the sound of crunching be heard?",YES
"shufflingdirt.L.wav","Is someone walking through leaves?",YES
"Alexanderplatz talking shouting people.wav","Is a instrument being played?",YES
"Alexanderplatz talking shouting people.wav","Is it raining?",YES
"Alexanderplatz talking shouting people.wav","is there a car or truck present?",YES
"Alexanderplatz talking shouting people.wav","Is there more than one person present?",YES
"walking-gravel.wav","Does the pace of the footsteps increase?",NO
"walking-gravel.wav","Does the person hear a car horn?",NO
"walking-gravel.wav","Is someone in motion?",YES
"walking-gravel.wav","Is the person walking in gravel?",YES
"lets_go_to_see_it.wav","Are people talking?",NO
"lets_go_to_see_it.wav","Can only cars be heard?",YES
"lets_go_to_see_it.wav","Is there a car driving by?",YES
"lets_go_to_see_it.wav","Is there a stepping or trotting sound?",YES
"windy marina.wav","Is a dog barking?",NO
"windy marina.wav","Is someone talking in the background?",YES
"windy marina.wav","Is something hitting something else?",YES
"windy marina.wav","Is the weather calm?",YES
"arriving_montpellier_by_train.wav","Are people in a car?",YES
"arriving_montpellier_by_train.wav","Can a child's voice be heard?",NO
"arriving_montpellier_by_train.wav","Is more than one voice heard?",YES
"arriving_montpellier_by_train.wav","Is punk music being played?",NO
"0804_094043 metal grinding or drilling 30secs.wav","Does this tool need electricity?",YES
