file_name,QuestionText,answer
"Alaska Airlines.wav","Where are the people?",AIRPLANE
"Alaska Airlines.wav","Which industry is the person speaking works in?",AIRPLANE
"car interior, start and depart.wav","what is bumping around?",ENGINE
"car interior, start and depart.wav","What is the object that is undone ?",TAPE
"Kings Cross street sounds.wav","What are the vehicles doing?",MOVING
"Kings Cross street sounds.wav","What is moving in the recording?",TRUCK
"20070406.car.engine.00.wav","How many times did it take to start the engine?",ONE
"20070406.car.engine.00.wav","What is the object that was being turned on?",TRUCK
"greece_naxos_cicadas_3.wav","What is making the chirping?",BIRD
"greece_naxos_cicadas_3.wav","What noise are the insects making?",BUZZING
"cornflake.wav","How many times does the sound repeat?",SEVEN
"Traffic 1 Bikes &amp; cars.wav","What is the dirty air spewed out the back end of these machines called?",EXHAUST
"Traffic 1 Bikes &amp; cars.wav","What kind of animals are here?",BIRDS
"MrM_OldAutoFocus_Nikon2020.wav","What is the object being adjusted likely called?",TAPE
"MrM_OldAutoFocus_Nikon2020.wav","What kind of buzzing noise is the radio making?",STATIC
"Turning Pages.wav","what is being moved?",PAPER
"parkfree.wav","What are the people doing?",PLAYING
"parkfree.wav","Where are all these people getting together?",PLAYGROUND
"RowanMagennis_160019_SD100_PageTurning.wav","how many times is a page turned?",SIX
"RowanMagennis_160019_SD100_PageTurning.wav","What is the person cutting?",PAPER
"0232 Street_birds_2.wav","How many loud bangs are there?",ONE
"Narrowboat - Output - Stereo Out.wav","What is the object doing in the end?",REVVING
"pages turning.wav","What is someone flipping through?",CARDS
"Playing With Tin Foil.wav","How many people are making noise?",TWO
"London Street.wav","How many people are talking?",TWO
"London Street.wav","What sex is the individual who expectorates in the clip?",MALE
"wind&amp;chimes.wav","How is the weather?",WINDY
"Singapore Street Scape.wav","What is the gender of the person talking in the background ?",FEMALE
"evening_rain.wav","What is falling down?",RAIN
"Ambience - Generator.wav","What is the volume of the drilling?",LOUD
"Ambience - Generator.wav","What type of machine does this sound like that starts with a J and ends with an R?",JACKHAMMER
"Unseathing &amp; Wobble.wav","How many different instruments are there?",THREE
"Unseathing &amp; Wobble.wav","How many times does the person click their fingers?",SEVEN
"Train and dog.wav","How many legs do these animals have?",TWO
"Train and dog.wav","How many times does the dog bark?",ONE
"air show flyby 2007-08-18.wav","How many aircrafts are heard taking off ?",ONE
"air show flyby 2007-08-18.wav","What vehicle is making that loud rumbling noise?",AIRPLANE
"Ambient_Winter.wav","How many times a tapping sound can be heard ?",TWO
"passenger train bells.wav","How many loud sources of noise appear?",THREE
"passenger train bells.wav","What vehicle is heard in the background?",TRAIN
"Fergus Whining.wav","How many times does the puppy howl?",FIVE
"Fergus Whining.wav","What animal is this?",DOG
"Rain 04 091012.wav","What's coming out of the sky?",RAIN
"Vestibule in the automotive factory.wav","What is making the rumbling noise?",MACHINE
"Snapping twig.wav","How many items get broken?",FOUR
"Snapping twig.wav","How many times does an object hit other object?",FOUR
"creaking train.wav","How many people are there?",ZERO
"creaking train.wav","What is making the noise?",TRAIN
"High_Stone_walk.wav","What type of ground is the person walking on?",GRASS
"it_has_just_begun.wav","What is exploding?",FIREWORKS
"drain the water.wav","Which fluid is producing this sound?",WATER
"0401 Traffic_light_sound.wav","How many birds are chirping?",ONE
"0401 Traffic_light_sound.wav","What is the bird doing?",CHIRPING
"GulfWaves2.wav","What sort of body of water is this?",OCEAN
"GulfWaves2.wav","Where are the waves washing up to?",SHORE
"AutoViolinTest New Blast.wav","What genre is this sound?",HORROR
"AutoViolinTest New Blast.wav","where is the noise coming from?",TRAIN
"printer.wav","What is the cadence of the sound?",STEADY
"printer.wav","What type of noise is it?",MACHINERY
"fs_brokenMixer302-2.wav","How many high pitch sounds are present?",TWO
"fs_brokenMixer302-2.wav","What is causing the hissing?",MACHINE
"Ominous Ambience.wav","How many patterns does the noise follow?",TWO
"Ominous Ambience.wav","How many UFO's are there?",ONE
"ATM-LES-CIST-1,50.wav","What animal is singing?",BIRD
"Glass jar on board.wav","What is happening to the glass?",TAPPING
"Glass jar on board.wav","What is the non-glass being hit?",WOOD
"Ambience Night crickets.wav","What insect is chirping?",CRICKET
"Ambience Night crickets.wav","what sound are the crickets making?",CHIRPING
"Turning Book Pages.wav","How many pages are turned?",TWELVE
"Turning Book Pages.wav","What activity is taking place?",READING
"chinesealarmclock.wav","What household object useful for keeping track of time makes this sound?",CLOCK
"chinesealarmclock.wav","What is used?",TIMER
"Train Passby Right to Left with Horn Short 02.wav","Where can this sound be heard?",TRACKS
"Hatched.wav","What animal makes the yapping sound?",BIRD
"Hatched.wav","What are the animals doing?",CHIRPING
"PS3F_FOZ_Terminal_motor onibus_sabado_tarde.wav","what does the car do at the end?",DRIVE
"Bells of St Alkelda&#39;s Church, Giggleswick, England.wav","What time is it?",NINE
"plasglass.wav","What is the person doing to the metal?",HITTING
"Shower Running 01.wav","Where is the water coming from?",SHOWER
"Santa Motor.wav","What sort of work are the people doing?",SAWING
"Bag.wav","What is the person doing?",WALKING
"nature-waterfall-Blaafarveverket-090721.wav","What type of noise is it?",WATERFALL
"StepsOnGravel.wav","How many steps does the person take?",EIGHTEEN
"StepsOnGravel.wav","What type of surface are they walking on?",GRAVEL
"Rolling Drawer.wav","What is the material of the drawer?",WOOD
"Metra Train.wav","how many times does the beep happen?",FIFTY
"Metra Train.wav","What direction is the machine going?",AWAY
"PassingCars.wav","What type of vehicle is heard passing by?",CAR
"raindrops_metalcover.wav","What device is turning over and over?",GRINDER
"20090105.frying.03.wav","What is happening with the liquid?",BOILING
"kettle boiling on gas stove.wav","What is being pushed?",CART
"stonemachine.wav","What is the person doing?",WALKING
"RAIN ON CONCRETE.wav","What is making the splashing?",WATER
"walking 2.wav","How many steps does the person take?",FIFTY
"walking 2.wav","What are the shoes crunching down on?",SNOW
"Chime.wav","How many dings are there?",TWO
"Chime.wav","What material is this object that is used to make the echo sound made of ?",METAL
"Crowd Walla_Close Perspective.wav","What is the gender of the people talking?",MALE
"civenna bell.wav","Where is this bell located?",CHURCH
"birds forest.wav","How many times can a birds be heard chirping?",FOUR
"birds forest.wav","What is the distance of the first bird's trilling?",FAR
"Gong bashing repetitively with resonance.wav","How many times is the instrument struck?",ONCE
"Gong bashing repetitively with resonance.wav","What is being struck multiple times?",BELL
"Washing Hands.wav","What is making the constant rushing noise?",WATER
"crowd2.wav","How many people are in the space?",MANY
"crowd2.wav","What are people doing that is causing this noise?",TALKING
"knife-sword sounds.wav","How many different types of metal are being hit together?",TWO
"knife-sword sounds.wav","How many times does the person hit the metal or glass rod?",TWELVE
"water.wav","what does the water do?",FLOWING
"water.wav","What is running?",WATER
"Greater Spotted Woodpecker.wav","What kind of animal can be heard?",BIRD
"CarFerrySeaDogsPeople.wav","What type of animal can be heard?",DOG
"waterpipesandworkers.wav","what does the saw do at the end?",STOP
"waterpipesandworkers.wav","What object is in use?",SAW
"20080928.rain.scooter.wav","How many vehicles are there?",ONE
"20061215.early.morning.wav","What furry animal can be heard making a noise?",DOG
"Concrete Stairs.wav","What sound might this be if made by a shoe?",STAIRS
"Concrete Stairs.wav","What sport is being played?",BASKETBALL
"rain water drops on metal roof.wav","What type of precipitation is this?",RAIN
"WindChin-cut.wav","What kind of musical instrument is played?",XYLOPHONE
"Mechanical camera sound.wav","how many clicking noises are there?",SEVEN
"SwansFlyBy.wav","What kind of animals are there?",GOOSE
"SwansFlyBy.wav","what makes the quack sound?",DUCK
"20070719.plaza.nueva.wav","What animals can be heard?",BIRDS
"20070719.plaza.nueva.wav","What makes three clicking sounds at the end?",SHOES
"Galaktisk time signal.wav","What general art form is this?",MUSIC
"Galaktisk time signal.wav","What instrument is used here?",XYLOPHONE
"Windy_Night_01.wav","What is the water doing?",WAVES
"Kettle Boil.wav","What machine is making this noise?",CAR
"Kettle Boil.wav","What process is being carried out?",DRIVING
"Pedestrian street cph.wav","How many motor vehicles pass by?",ONE
"Pedestrian street cph.wav","How many people are speaking?",TWO
"pill bottle 4.wav","Put are pills being poured into?",BOTTLE
"Walking in the snow.wav","What is chirping?",BIRD
"Walking in the snow.wav","What is the person walking on?",SNOW
"Playground_Near_The_Street.wav","Who can be heard talking in the background?",PEOPLE
"Close Cracking Thunder.wav","How many thunderclaps can be heard?",ONE
"Close Cracking Thunder.wav","What is falling from the sky?",RAIN
"Sundsvall Harbour.wav","What animal is making frequent noise?",BIRD
"_Stream 3 at Krka falls.wav","How is the weather?",RAINY
"_Stream 3 at Krka falls.wav","What is making the loud noise?",RAIN
"old harbour ambiance NL 150920_0781.wav","How many times did a bell chime?",THREE
"Otari Walk.wav","Who's on the background?",KIDS
"train in the field.wav","What element of nature is occurring?",WIND
"080912_00_grinder_wood.wav","What is making the noise?",CHAINSAW
"Paging through book.wav","What is being opened?",BOOK
"Zoo2-20130725.wav","what are the birds doing?",CHIRPING
"Train left to right.wav","What is passing by?",TRAIN
"Train left to right.wav","What kind of vehicle can be heard?",TRAIN
"20141026 Chihuahua Barking Licking 01.wav","How many times is the sound repeated?",TWENTY
"20141026 Chihuahua Barking Licking 01.wav","What is the animal called creating the sound?",DOG
"keurig-coffe-maker.wav","How many different speeds does the motor move at after the sucking sound finishes?",TWO
"Manwe-metal_tools_on_concrete.wav","What is being dropped?",METAL
"Manwe-metal_tools_on_concrete.wav","What is the metal most likely being dropped on?",TABLE
"Industrial Heating Vent.wav","what does the machine seem to be made of?",METAL
"Industrial Heating Vent.wav","When does it get quieter?",NEVER
"Heavy rain - some people 2.wav","How is the weather?",RAINY
"birds at dawn of spring.wav","What animal is present?",BIRD
"birds at dawn of spring.wav","What are the birds doing?",CHIRPING
"Flipping Pages.wav","How many pages are being turned?",SEVEN
"Flipping Pages.wav","What activity is being done with this book?",READING
"rain.thunder.crickets-01.wav","How is the weather?",WINDY
"rain.thunder.crickets-01.wav","What type of insect is making that noise in the background?",CRICKET
"Post vibrating (contact microphone).wav","How many objects are being hit?",ONE
"wind in the trees.wav","What kind weather is it?",RAINY
"wind in the trees.wav","What sound can be heard?",WATER
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","Of the two sounds being heard, which is closer?",WATER
"2009-07-23_1730_Serralves, Fountain recorded between the fountains.wav","What is flying overhead?",AIRPLANE
"Turning on Shower 2_1-2.wav","What weather phenomena is this sound associated with?",RAIN
"20061205.washing.machine.wash.wav","What object is making the mechanical noise?",CUTTER
"20061205.washing.machine.wash.wav","When does the noise stop?",END
"mosquito.wav","how is the air behaving from the balloon?",SQUEAKING
"mosquito.wav","What is the air being released from?",BALLOON
"20100422.waterfall.birds.wav","How many legs do each of these creatures have?",TWO
"20100422.waterfall.birds.wav","What kinds of animals are these?",BIRDS
"Goldfinch and traffic.wav","what are the birds doing?",CHIRPING
"Dawn-with-a-Pheasant.wav","How many feet do these animals have?",TWO
"Dawn-with-a-Pheasant.wav","What is the sound that is made two times at the end called?",CHIRP
"Car up over canal bridge.wav","How many vehicles can be heard speeding by ?",ONE
"Car up over canal bridge.wav","What kind of animal is nearby?",BIRD
"Living Minute - Winter Thaw.wav","If this is occurring in nature, what is the water striking?",ROCK
"foot_steps_snow_02.wav","what is swooshing?",SNOW
"Stove Top(Gas)_1-2.wav","How many times is the object turned on and off?",THREE
